time_s,roll_sensor1,pitch_sensor1,emg_rms_sensor1,roll_sensor2,pitch_sensor2,emg_rms_sensor2,roll_sensor3,pitch_sensor3,emg_rms_sensor3,labels
31.351351,106.61237866945788,-4.365845528018877,0.0066969891842805,97.34361063090884,7.458380053329272,0.0050635306142242,76.84558863735865,1.5965702572751574,0.0158978779922012,Single-leg support phase
31.364865,106.87476420373758,-4.277426934308659,0.0066969891842805,97.0092847629008,7.453658198787216,0.0050635306142242,76.6949223020848,1.3570986223660302,0.0158978779922012,Single-leg support phase
31.378378,107.1405222210026,-4.191224311772952,0.0050323619404794,96.68635338450744,7.453814698697252,0.0041980395646597,76.54139588087409,1.121453524566072,0.0189345871559714,Single-leg support phase
31.391892,107.41245489918266,-4.1055191409828495,0.0050323619404794,96.37385429959008,7.461101600569898,0.0041980395646597,76.38149416727252,0.8856759016254255,0.0189345871559714,Single-leg support phase
31.405405,107.68848700298835,-4.020611467856924,0.0052258820199694,96.07113896400512,7.477332123238388,0.004263081940669,76.2152063013683,0.6495846450327075,0.0182705952005245,Single-leg support phase
31.418919,107.9626109186708,-3.939279450067223,0.0052258820199694,95.77754388586592,7.503424515868707,0.004263081940669,76.04534048394862,0.4157623273668558,0.0182705952005245,Single-leg support phase
31.432432,108.2297794550912,-3.864484454062101,0.0052653187459601,95.49195222155484,7.539165167706022,0.004286150229678,75.87361964533655,0.1847897904557526,0.0181917301826285,Single-leg support phase
31.445946,108.48784205678515,-3.797450500446763,0.0052653187459601,95.2123182677931,7.583020619848309,0.004286150229678,75.70001315153641,-0.0453033274135719,0.0181917301826285,Single-leg support phase
31.459459,108.73574591249174,-3.7374565208714974,0.0052685227633253,94.93497163705896,7.632137827936774,0.0042920579812315,75.52534607921015,-0.2756003056094512,0.0182104612779271,Single-leg support phase
31.472973,108.97232992917176,-3.682671102084043,0.0052685227633253,94.65332630189694,7.682903414729612,0.0042920579812315,75.35203488655588,-0.5058216439203137,0.0182104612779271,Single-leg support phase
31.486486,109.19684993675963,-3.631189122963167,0.0052657967579223,94.3580236094074,7.73173474525872,0.0042924611494341,75.1822359875302,-0.7372439081404073,0.0182283691572217,Single-leg support phase
31.5,109.4092609554346,-3.581791718331409,0.0052657967579223,94.04212156682496,7.775331040725543,0.0042924611494341,75.01657206509898,-0.9737297065769378,0.0182283691572217,Single-leg support phase
31.513514,109.60963148434833,-3.534285927241047,0.0052640911229027,93.70722034636675,7.810527088359889,0.0042920041840723,74.85444052101278,-1.219753150168608,0.0182351488024436,Single-leg support phase
31.527027,109.79763378771236,-3.489350738372075,0.0052640911229027,93.3610449859694,7.834437938560435,0.0042920041840723,74.69473430564648,-1.4783217539532176,0.0182351488024436,Single-leg support phase
31.540541,109.9724924927695,-3.447896323029334,0.0052457682827603,93.00909917454152,7.84484219091409,0.0042869008676873,74.53628723701699,-1.750229070198314,0.0183895545654993,Single-leg support phase
31.554054,110.13299713250582,-3.410065589670646,0.0052457682827603,92.65206399980278,7.8403366119352125,0.0042869008676873,74.37813848913167,-2.034177131540292,0.0183895545654993,Single-leg support phase
31.567568,110.27756060531826,-3.3741891424015003,0.0043773365481612,92.2898552436918,7.820318692671079,0.0041216993097384,74.21972424186797,-2.327461901580917,0.0256960299157469,Single-leg support phase
31.581081,110.40477452134968,-3.336067235987055,0.0043773365481612,91.92435133945736,7.785158915502048,0.0041216993097384,74.06089358149217,-2.6274837668214293,0.0256960299157469,Single-leg support phase
31.594595,110.5148439763282,-3.2890455719946496,0.0044722340429693,91.55864182139752,7.736475758702723,0.0041159045069872,73.90168174382093,-2.933403071890704,0.0252713412729053,Single-leg support phase
31.608108,110.61209684895636,-3.225374719762046,0.0044722340429693,91.19626013126587,7.67712578292577,0.0041159045069872,73.74188233627379,-3.246424334998913,0.0252713412729053,Single-leg support phase
